"player_id","full_name","team","positions","current_price","breakeven","current_season_average","average_3_round","average_5_round","total_points","games_played","ownership_percentage","played_status","status","injury_detail","expected_return","role_tag","goal_kicking_status","starting_status","locked_flag","active_flag"
347,"Jenkins, Thomas","PTH","CTW",872200,NA,109,NA,NA,545,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
337,"Cleary, Nathan","PTH","HFB",859600,NA,95,NA,NA,475,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
7,"Haas, Payne","BRO","FRF",809400,NA,60.8,NA,NA,304,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
373,"Hynes, Nicholas","SHA","HFB",808800,NA,99.4,NA,NA,497,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
102,"Farnworth, Herbie","DOL","CTW",792200,NA,82,NA,NA,410,5,NA,"pre","Bye Next Round","Bye Next Round",NA,NA,NA,NA,FALSE,TRUE
250,"Drinkwater, Scott","NQC","FLB",768500,NA,71.2,NA,NA,356,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
475,"Tedesco, James","SYD","FLB",754700,NA,54.2,NA,NA,271,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
279,"Boyd, Tanah","NZL","HFB",748800,NA,92.6,NA,NA,463,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
28,"Walsh, Reece","BRO","FLB",746800,NA,67,NA,NA,335,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
158,"Fa'alogo, Sua","MEL",NA,746700,NA,101.6,NA,NA,508,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
507,"May, Terrell","WST","FRF",743000,NA,59.4,NA,NA,297,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
97,"Young, Hudson","CBR","2RF",740800,NA,76.4,NA,NA,382,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
127,"Campbell, Jayden","GCT","HFB",738400,NA,52.8,NA,NA,264,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
162,"Hughes, Jahrome","MEL","HFB",733200,NA,78.6,NA,NA,393,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
341,"Edwards, Dylan","PTH","FLB",732700,NA,78,NA,NA,390,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
164,"Katoa, Eliesa","MEL","2RF",728300,NA,0,NA,NA,0,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
202,"Trbojevic, Tom","MNL","FLB",727800,NA,68,NA,NA,340,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
286,"Ford, Jackson","NZL","FRF",727100,NA,82,NA,NA,410,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
270,"Purdue, Jaxon","NQC","5/8",713700,NA,81.2,NA,NA,406,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
108,"Isaako, Jamayne","DOL","CTW",710500,NA,78.4,NA,NA,392,5,NA,"pre","Bye Next Round","Bye Next Round",NA,NA,NA,NA,FALSE,TRUE
441,"Mitchell, Latrell","STH","CTW",706500,NA,73.4,NA,NA,367,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
417,"Su'A, Jaydn","STG",NA,702200,NA,76.4,NA,NA,382,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
510,"Pearce-Paul, Kai","WST","2RF",696600,NA,73.8,NA,NA,369,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
404,"Holmes, Valentine","STG","CTW",695200,NA,66.6,NA,NA,333,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
226,"Lucas, Dylan","NEW","2RF",695100,NA,71,NA,NA,355,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
125,"Tabuai-Fidow, Hamiso","DOL","FLB",694600,NA,75.4,NA,NA,377,5,NA,"pre","Bye Next Round","Bye Next Round",NA,NA,NA,NA,FALSE,TRUE
351,"McLean, Casey","PTH","CTW",691000,NA,75.8,NA,NA,379,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
237,"Sharpe, Fletcher","NEW","5/8",686800,NA,36.4,NA,NA,182,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
98,"Averillo, Jake","DOL","CTW",686100,NA,74.4,NA,NA,372,5,NA,"pre","Bye Next Round","Bye Next Round",NA,NA,NA,NA,FALSE,TRUE
24,"Staggs, Kotoni","BRO","CTW",685800,NA,70,NA,NA,350,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
246,"Clifford, Jake","NQC","5/8",684400,NA,82.2,NA,NA,411,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
193,"Olakau'atu, Haumole","MNL",NA,676800,NA,65.2,NA,NA,326,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
466,"Nawaqanitawase, Mark","SYD","CTW",675600,NA,55,NA,NA,275,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
491,"Doueihi, Adam","WST","HFB",674200,NA,72,NA,NA,360,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
45,"Kiraz, Jacob","BUL","CTW",670200,NA,53.4,NA,NA,267,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
272,"Taulagi, Murray","NQC","CTW",670200,NA,74,NA,NA,370,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
189,"Koula, Tolutau","MNL","CTW",663400,NA,65.8,NA,NA,329,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
20,"Riki, Jordan","BRO","2RF",662100,NA,70.4,NA,NA,352,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
361,"Yeo, Isaah","PTH","2RF",660000,NA,71.2,NA,NA,356,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
353,"Papali'i, Isaiah","PTH",NA,657500,NA,72,NA,NA,360,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
4,"Carrigan, Patrick","BRO","2RF/FRF",656800,NA,70,NA,NA,350,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
363,"Brailey, Blayke","SHA","HOK",655200,NA,69,NA,NA,345,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
116,"Naufahu, Tevita","DOL","CTW",655100,NA,0,NA,NA,0,5,NA,"pre","Bye Next Round","Bye Next Round",NA,NA,NA,NA,FALSE,TRUE
281,"Clark, Erin","NZL","2RF",654100,NA,65.4,NA,NA,327,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
52,"Preston, Jacob","BUL","2RF",643300,NA,54,NA,NA,270,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
104,"Finefeuiaki, Kulikefu","DOL","2RF",640400,NA,81.8,NA,NA,409,5,NA,"pre","Bye Next Round","Bye Next Round",NA,NA,NA,NA,FALSE,TRUE
436,"Koloamatangi, Keaon","STH","FRF",636900,NA,52.2,NA,NA,261,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
157,"Coates, Xavier","MEL","CTW",636700,NA,0,NA,NA,0,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
476,"Toia, Robert","SYD","CTW",636300,NA,53,NA,NA,265,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
241,"Young, Dominic","NEW","CTW",632900,NA,83.4,NA,NA,417,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
434,"Johnston, Alex","STH","CTW",629500,NA,51,NA,NA,255,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
374,"Iro, Kayal","SHA","CTW",627500,NA,60.6,NA,NA,303,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
381,"Mulitalo, Ronaldo","SHA","CTW",624200,NA,0,NA,NA,0,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
244,"Burns, Braidon","NQC","CTW",622600,NA,64.6,NA,NA,323,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
92,"Tamale, Savelio","CBR","CTW",619800,NA,63.2,NA,NA,316,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
159,"Grant, Harry","MEL","HOK",619100,NA,72.2,NA,NA,361,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
506,"May, Taylan","WST","CTW",617400,NA,1.4,NA,NA,7,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
489,"Bula, Jahream","WST","FLB",614200,NA,54.4,NA,NA,272,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
298,"Metcalf, Luke","NZL","HFB",613500,NA,11.6,NA,NA,58,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
33,"Burton, Matt","BUL","5/8",613300,NA,53.6,NA,NA,268,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
185,"Fogarty, Jamal","MNL","HFB",611200,NA,49.6,NA,NA,248,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
79,"Nicholson, Matty","CBR","2RF",611200,NA,0,NA,NA,0,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
94,"Timoko, Matthew","CBR","CTW",610600,NA,5.4,NA,NA,27,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
519,"Twal, Alex","WST","FRF/2RF",608400,NA,63.8,NA,NA,319,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
232,"Ponga, Kalyn","NEW","FLB",607800,NA,34,NA,NA,170,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
19,"Reynolds, Adam","BRO","HFB",605400,NA,40,NA,NA,200,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
43,"Kikau, Viliame","BUL","2RF",604400,NA,49.8,NA,NA,249,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
114,"Marshall-King, Jeremy","DOL","HOK",603700,NA,0,NA,NA,0,5,NA,"pre","Bye Next Round","Bye Next Round",NA,NA,NA,NA,FALSE,TRUE
316,"Kautoga, Kitione","PAR","2RF",602200,NA,62.2,NA,NA,311,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
121,"Saifiti, Daniel","DOL","FRF",601400,NA,0,NA,NA,0,5,NA,"pre","Bye Next Round","Bye Next Round",NA,NA,NA,NA,FALSE,TRUE
93,"Tapine, Joseph","CBR","FRF",600900,NA,55,NA,NA,275,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
60,"Tracey, Connor","BUL","FLB",599100,NA,49,NA,NA,245,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
315,"Iongi, Isaiah","PAR","FLB",598600,NA,45.4,NA,NA,227,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
171,"Munster, Cameron","MEL","5/8",594000,NA,60.8,NA,NA,304,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
228,"Marzhew, Greg","NEW","CTW",593800,NA,65,NA,NA,325,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
431,"Gray, Jye","STH","FLB",592100,NA,52.2,NA,NA,261,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
113,"Lemuelu, Connelly","DOL","2RF",586800,NA,64.6,NA,NA,323,5,NA,"pre","Bye Next Round","Bye Next Round",NA,NA,NA,NA,FALSE,TRUE
86,"Sasagi, Simi","CBR","2RF/CTW",585600,NA,79.6,NA,NA,398,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
96,"Weekes, Kaeo","CBR","FLB",585000,NA,64.4,NA,NA,322,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
243,"Bateman, John","NQC","2RF",584200,NA,0,NA,NA,0,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
457,"Cherry-Evans, Daly","SYD","5/8",584200,NA,44.8,NA,NA,224,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
371,"Hiroti, Mawene","SHA","CTW",581300,NA,0,NA,NA,0,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
334,"Williams, Jack","PAR","2RF/FRF",579100,NA,59.8,NA,NA,299,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
248,"Dearden, Thomas","NQC","HFB",578300,NA,61.8,NA,NA,309,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
200,"Trbojevic, Ben","MNL","2RF",577800,NA,61.4,NA,NA,307,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
156,"Chan, Joe","MEL","2RF",577100,NA,75.8,NA,NA,379,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
399,"Feagai, Mathew","STG","CTW",577000,NA,4.2,NA,NA,21,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
176,"Warbrick, William","MEL","CTW",575200,NA,71.6,NA,NA,358,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
209,"Best, Bradman","NEW","CTW",573900,NA,55.8,NA,NA,279,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
443,"Murray, Cameron","STH","2RF",571600,NA,52.6,NA,NA,263,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
217,"Gagai, Dane","NEW","CTW",570600,NA,68.8,NA,NA,344,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
493,"Fainu, Samuela","WST","2RF",569300,NA,59.6,NA,NA,298,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
409,"Leilua, Luciano","STG","2RF",569300,NA,68.6,NA,NA,343,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
186,"Garrick, Reuben","MNL","CTW",568700,NA,39.8,NA,NA,199,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
44,"King, Max","BUL","FRF",568300,NA,48,NA,NA,240,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
335,"Alamoti, Paul","PTH","CTW",567800,NA,51.2,NA,NA,256,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
188,"Hopoate, Lehi","MNL","CTW",567600,NA,46.8,NA,NA,234,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
133,"Fermor, Beau","GCT","2RF",567100,NA,55.8,NA,NA,279,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
174,"Utoikamanu, Stefano","MEL","FRF",565700,NA,64.4,NA,NA,322,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
459,"Crichton, Angus","SYD","2RF",565600,NA,43.8,NA,NA,219,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
397,"Egan, Dylan","STG","2RF",563500,NA,0,NA,NA,0,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
61,"Tuala, Enari","BUL","CTW",563200,NA,40,NA,NA,200,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
380,"McInnes, Cameron","SHA","2RF",561400,NA,0,NA,NA,0,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
38,"Galvin, Lachlan","BUL","HFB",559700,NA,50.6,NA,NA,253,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
106,"Fuller, Trai","DOL","FLB",559400,NA,1.4,NA,NA,7,5,NA,"pre","Bye Next Round","Bye Next Round",NA,NA,NA,NA,FALSE,TRUE
299,"Nicoll-Klokstad, Charnze","NZL","FLB",559300,NA,53.4,NA,NA,267,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
366,"Fonua-Blake, Addin","SHA","FRF",558100,NA,55.2,NA,NA,276,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
285,"Fisher-Harris, James","NZL","FRF",555600,NA,61,NA,NA,305,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
483,"Whyte, Naufahu","SYD","FRF",553800,NA,45.4,NA,NA,227,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
377,"Katoa, Sione","SHA","CTW",553300,NA,66,NA,NA,330,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
91,"Strange, Ethan","CBR","5/8",552900,NA,55.8,NA,NA,279,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
481,"Walker, Sam","SYD","HFB",552700,NA,35.2,NA,NA,176,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
425,"Duncan, Tallis","STH","2RF",551800,NA,46.4,NA,NA,232,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
330,"Tuilagi, Kelma","PAR","2RF",550700,NA,55.2,NA,NA,276,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
261,"Luki, Heilum","NQC","2RF",550100,NA,73.6,NA,NA,368,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
168,"Loiero, Trent","MEL","2RF",549500,NA,34.2,NA,NA,171,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
35,"Crichton, Stephen","BUL","CTW",548700,NA,41.8,NA,NA,209,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
477,"Tupou, Daniel","SYD","CTW",547600,NA,37.4,NA,NA,187,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
109,"Katoa, Isaiya","DOL","HFB",546800,NA,50.4,NA,NA,252,5,NA,"pre","Bye Next Round","Bye Next Round",NA,NA,NA,NA,FALSE,TRUE
484,"Wong, Siua","SYD","2RF",546200,NA,49,NA,NA,245,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
143,"Kelly, Brian","PAR","CTW",545400,NA,34.4,NA,NA,172,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
394,"Cook, Damien","STG","HOK",544400,NA,66.2,NA,NA,331,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
422,"Aitken, Euan","STH","2RF",542800,NA,19.8,NA,NA,99,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
58,"Thompson, Leo","BUL","FRF",542100,NA,0,NA,NA,0,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
292,"Khan-Pereira, Alofiana","NZL","CTW",541800,NA,0,NA,NA,0,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
356,"Smith, Lindsay","PTH","FRF",541400,NA,49.8,NA,NA,249,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
289,"Harris-Tavita, Chanel","NZL","5/8",539100,NA,18.4,NA,NA,92,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
423,"Arrow, Jai","STH","2RF/FRF",538700,NA,0,NA,NA,0,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
396,"Couchman, Toby","STG","2RF/FRF",538500,NA,44.8,NA,NA,224,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
379,"Kennedy, William","SHA","FLB",538400,NA,66,NA,NA,330,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
390,"Trindall, Braydon","SHA","5/8",536200,NA,71.4,NA,NA,357,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
210,"Brown, Dylan","NEW","HFB",535300,NA,24,NA,NA,120,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
360,"To'o, Brian","PTH",NA,535300,NA,54.4,NA,NA,272,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
288,"Halasima, Leka","NZL","2RF",532400,NA,58.6,NA,NA,293,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
418,"Suli, Moses","STG","CTW",532300,NA,48.6,NA,NA,243,5,NA,"pre","Yet to play",NA,NA,NA,NA,NA,FALSE,TRUE
